"","sigmaObsA","sigmaObsB","sigmaObsC","sigmaObsD","sigmaProA","sigmaProB","sigmaProC","sigmaProD","RhoA","RhoB","RhoC","RhoD"
"279",0.174869060349628,0.202664030868227,0.157844655140956,0.178485249924158,0.331629411705211,0.374831015942807,0.319718055014604,0.448517645836437,0.863807633991978,0.975468493656251,0.974054232116702,0.917623781453869
"280",0.175338073346269,0.210204487898377,0.148960189373752,0.213117093071579,0.351343756977454,0.381958462585595,0.308924212132176,0.397305089155662,0.846050876040882,0.990774596426436,0.98131941723123,0.90122616841141
"281",0.190864294149213,0.208312986394338,0.125234630932515,0.220068959071358,0.331573256833209,0.407872917907562,0.314287558180516,0.420531145448424,0.811738913915726,0.994125290473431,0.97435836877025,0.910465765726546
"282",0.238957312205906,0.224269629733865,0.15493143877201,0.180323168788218,0.315597120117027,0.367551231297349,0.299769738776179,0.443572966098937,0.80487279793637,0.991066598731667,0.967257288832873,0.915530059312587
"283",0.197950759207832,0.213902712476025,0.162760334714161,0.16355059300122,0.348758205435932,0.387041465359469,0.30188917199275,0.475522014446705,0.849243287421665,0.993245974729774,0.973603987537878,0.935846706930158
"284",0.1886567810296,0.226687889793519,0.127300215660451,0.206433875859268,0.362764947664155,0.388099467202074,0.29697313238167,0.457798366186442,0.84413993899084,0.988907621677317,0.986492688679418,0.876901754671838
"285",0.154824465085242,0.2122421025882,0.156843349998378,0.214099670473723,0.341573003856334,0.416257151458794,0.299029077963893,0.422216330606903,0.876363153075651,0.948918486004271,0.956197086658714,0.903660248221236
"286",0.197641925633043,0.187359033986011,0.161931501744439,0.20520552787749,0.334741450145258,0.405845010408579,0.29975810979633,0.41288546273251,0.8441676516103,0.993610707034752,0.967004148447122,0.917869590378142
"287",0.219022654787999,0.194076459695064,0.149111589317681,0.234597370754727,0.329109683738863,0.407490888479351,0.286616319698265,0.439008323358553,0.815391519476167,0.980606614021074,0.981635689028687,0.87881119842789
"288",0.168039949159793,0.164897662672726,0.14990304108457,0.199377351338772,0.361730188913222,0.412975670831935,0.32251041596173,0.424336328649117,0.863416758704932,0.978361693237061,0.981257167103307,0.91656659458456
"289",0.146429884661023,0.234831882442278,0.15592969386086,0.215832171867284,0.370243019768893,0.371280137077218,0.313062461049948,0.477879126358291,0.873449370224498,0.994231315762058,0.976658846141563,0.915388471385076
"290",0.169943529530531,0.174452943932457,0.170039841540128,0.225887690588156,0.364629197249045,0.400788983870477,0.29448464331969,0.416645095842507,0.862800600239567,0.983594559469922,0.95535369504471,0.906343693794174
"291",0.222066112823555,0.180510242211676,0.148620385239516,0.226636999197207,0.327257004480574,0.403991459365053,0.308150342676222,0.396217882175962,0.839083130926612,0.991957321667202,0.978174948248822,0.865845426400271
"292",0.162741422638676,0.186491965182043,0.125322004369509,0.234099980264416,0.368397019840428,0.368793497295524,0.33334316619278,0.436823972000506,0.840193828394699,0.986619940537606,0.987192063886712,0.916494420016891
"293",0.174179215553702,0.18820369226719,0.130128260360404,0.209476725475371,0.346146355286215,0.416692506968928,0.326642882132561,0.454239153575342,0.848415852741823,0.987404553009025,0.982785538231723,0.852411516872811
"294",0.183533936528219,0.194118885301444,0.146103164783147,0.233600670162917,0.351261476690366,0.411669358570135,0.296862815881978,0.425482100165828,0.806557959126405,0.975815703999558,0.98114599161133,0.839725607013341
"295",0.164094178795065,0.177331790892397,0.151609033758731,0.192184221618518,0.347105760828375,0.44047256186078,0.277990684099064,0.407227209539186,0.854127125037759,0.990058964670688,0.970153522216722,0.875494157649608
"296",0.165520070483651,0.187962047169494,0.131130039716088,0.229146516127412,0.363688747435267,0.391699509292853,0.305125821441686,0.444844896790074,0.868459989217256,0.978940814133169,0.989677659069385,0.877559795229139
"297",0.15400964497429,0.196940978603786,0.14885490431023,0.244231985487157,0.364033111078991,0.419546777011428,0.310636038653838,0.419211043965766,0.871150840396261,0.962622880349539,0.977177258005414,0.901316651386907
"298",0.192444399551274,0.2291695684061,0.147621008505998,0.183909060710521,0.371354940004831,0.392468714523916,0.313321032852612,0.431847784369314,0.887077700309073,0.981880945129229,0.982040865158582,0.909274851796414
"299",0.180571569815262,0.176477098578373,0.161173217258697,0.18671420804628,0.344057318221819,0.405363532112174,0.322744395808209,0.453569518217865,0.841571933997916,0.991846358591416,0.969172651890449,0.924646651667702
"300",0.188587339360649,0.188009241054562,0.143366893511249,0.218717951964084,0.342113916137478,0.41962200795108,0.294637978400801,0.43397166718659,0.873567033799642,0.990341161022464,0.962309330457386,0.868049323968341
